Date,Adj Close
1998-03-13,4.83
1998-03-16,4.82
1998-03-17,4.89
1998-03-18,4.89
1998-03-19,4.88
1998-03-20,4.96
1998-03-23,4.87
1998-03-24,5
1998-03-25,5.07
1998-03-26,5.14
1998-03-27,5.1
1998-03-30,5.35
1998-03-31,5.4
1998-04-01,5.49
1998-04-02,5.51
1998-04-03,5.53
1998-04-06,5.3
1998-04-07,5.2
1998-04-08,5.17
1998-04-09,5.14
1998-04-13,5.19
1998-04-14,5.31
1998-04-15,5.41
1998-04-16,5.39
1998-04-17,5.43
1998-04-20,5.43
1998-04-21,5.4
1998-04-22,5.55
1998-04-23,5.57
1998-04-24,5.74
1998-04-27,5.42
1998-04-28,5.37
1998-04-29,5.55
1998-04-30,5.74
1998-05-01,5.7
1998-05-04,5.71
1998-05-05,5.6
1998-05-06,5.61
1998-05-07,5.54
1998-05-08,5.57
1998-05-11,5.57
1998-05-12,5.58
1998-05-13,5.73
1998-05-14,5.72
1998-05-15,5.61
1998-05-18,5.62
1998-05-19,5.71
1998-05-20,5.85
1998-05-21,5.72
1998-05-22,5.61
1998-05-26,5.41
1998-05-27,5.52
1998-05-28,5.81
1998-05-29,5.72
1998-06-01,5.62
1998-06-02,5.64
1998-06-03,5.58
1998-06-04,5.66
1998-06-05,5.71
1998-06-08,5.89
1998-06-09,5.85
1998-06-10,5.76
1998-06-11,5.72
1998-06-12,5.86
1998-06-15,5.96
1998-06-16,6
1998-06-17,6.42
1998-06-18,6.14
1998-06-19,5.91
1998-06-22,5.93
1998-06-23,5.8
1998-06-24,6.1
1998-06-25,6.27
1998-06-26,6.46
1998-06-29,6.44
1998-06-30,6.37
1998-07-01,6.28
1998-07-02,6.75
1998-07-06,6.92
1998-07-07,6.69
1998-07-08,6.81
1998-07-09,6.89
1998-07-10,6.81
1998-07-13,6.9
1998-07-14,6.77
1998-07-15,6.72
1998-07-16,6.57
1998-07-17,6.75
1998-07-20,6.69
1998-07-21,6.72
1998-07-22,6.63
1998-07-23,6.6
1998-07-24,5.71
1998-07-27,5.52
1998-07-28,5.52
1998-07-29,5.61
1998-07-30,5.66
1998-07-31,4.99
1998-08-03,4.82
1998-08-04,4.93
1998-08-05,4.68
1998-08-06,4.88
1998-08-07,5.04
1998-08-10,5.07
1998-08-11,4.85
1998-08-12,4.98
1998-08-13,5
1998-08-14,4.59
1998-08-17,4.76
1998-08-18,5.06
1998-08-19,5.1
1998-08-20,4.98
1998-08-21,4.73
1998-08-24,4.6
1998-08-25,4.35
1998-08-26,4.15
1998-08-27,4.08
1998-08-28,3.9
1998-08-31,3.76
1998-09-01,3.88
1998-09-02,3.92
1998-09-03,3.71
1998-09-04,3.72
1998-09-08,3.97
1998-09-09,3.92
1998-09-10,3.78
1998-09-11,3.82
1998-09-14,3.81
1998-09-15,3.81
1998-09-16,3.73
1998-09-17,3.48
1998-09-18,3.59
1998-09-21,3.56
1998-09-22,3.63
1998-09-23,3.93
1998-09-24,4.25
1998-09-25,4.27
1998-09-28,4.89
1998-09-29,4.51
1998-09-30,4.32
1998-10-01,3.94
1998-10-02,4.35
1998-10-05,4.35
1998-10-06,4.41
1998-10-07,4.22
1998-10-08,4.07
1998-10-09,4.17
1998-10-12,4.31
1998-10-13,4.16
1998-10-14,4.08
1998-10-15,4.35
1998-10-16,4.52
1998-10-19,4.44
1998-10-20,4.46
1998-10-21,4.44
1998-10-22,4.59
1998-10-23,4.44
1998-10-26,4.61
1998-10-27,4.63
1998-10-28,4.71
1998-10-29,4.7
1998-10-30,5.17
1998-11-02,5.58
1998-11-03,5.4
1998-11-04,5.58
1998-11-05,5.82
1998-11-06,5.84
1998-11-09,5.53
1998-11-10,5.58
1998-11-11,5.4
1998-11-12,5.37
1998-11-13,5.12
1998-11-16,5.18
1998-11-17,5.29
1998-11-18,5.04
1998-11-19,5.24
1998-11-20,5.23
1998-11-23,5.49
1998-11-24,5.58
1998-11-25,5.52
1998-11-27,5.58
1998-11-30,5.5
1998-12-01,5.97
1998-12-02,5.84
1998-12-03,5.82
1998-12-04,5.84
1998-12-07,5.94
1998-12-08,5.93
1998-12-09,6.08
1998-12-10,5.75
1998-12-11,5.99
1998-12-14,5.9
1998-12-15,6.11
1998-12-16,5.96
1998-12-17,6.11
1998-12-18,6.37
1998-12-21,6.29
1998-12-22,6.08
1998-12-23,6.11
1998-12-24,6.25
1998-12-28,6.12
1998-12-29,6.29
1998-12-30,6.52
1998-12-31,6.69
1999-01-04,6.43
1999-01-05,6.2
1999-01-06,6.15
1999-01-07,6.17
1999-01-08,6.31
1999-01-11,6.32
1999-01-12,6.34
1999-01-13,6.29
1999-01-14,6.29
1999-01-15,6.26
1999-01-19,6.44
1999-01-20,6.52
1999-01-21,6.29
1999-01-22,5.97
1999-01-25,5.97
1999-01-26,6.07
1999-01-27,5.83
1999-01-28,5.84
1999-01-29,6.21
1999-02-01,6.11
1999-02-02,5.99
1999-02-03,6.19
1999-02-04,6.08
1999-02-05,5.95
1999-02-08,5.97
1999-02-09,5.82
1999-02-10,5.72
1999-02-11,5.93
1999-02-12,5.73
1999-02-16,5.72
1999-02-17,5.55
1999-02-18,5.6
1999-02-19,5.77
1999-02-22,5.95
1999-02-23,6.25
1999-02-24,6.2
1999-02-25,6.12
1999-02-26,6.31
1999-03-01,6.43
1999-03-02,6.53
1999-03-03,6.52
1999-03-04,6.75
1999-03-05,7.01
1999-03-08,7.26
1999-03-09,7.13
1999-03-10,7.32
1999-03-11,7.3
1999-03-12,7.16
1999-03-15,7.24
1999-03-16,7.25
1999-03-17,7.23
1999-03-18,7.22
1999-03-19,6.69
1999-03-22,7.08
1999-03-23,6.83
1999-03-24,6.93
1999-03-25,6.95
1999-03-26,6.77
1999-03-29,7.01
1999-03-30,6.74
1999-03-31,6.69
1999-04-01,7.07
1999-04-05,7.35
1999-04-06,7.33
1999-04-07,7.39
1999-04-08,7.6
1999-04-09,7.72
1999-04-12,7.74
1999-04-13,7.63
1999-04-14,7.51
1999-04-15,7.77
1999-04-16,7.62
1999-04-19,7.05
1999-04-20,7.35
1999-04-21,7.44
1999-04-22,7.81
1999-04-23,7.63
1999-04-26,8.18
1999-04-27,9.3
1999-04-28,8.69
1999-04-29,8.57
1999-04-30,8.81
1999-05-03,8.94
1999-05-04,8.68
1999-05-05,8.94
1999-05-06,8.41
1999-05-07,8.26
1999-05-10,8.84
1999-05-11,9.23
1999-05-12,9.48
1999-05-13,9.23
1999-05-14,9.2
1999-05-17,9.42
1999-05-18,8.75
1999-05-19,8.84
1999-05-20,8.65
1999-05-21,8.72
1999-05-24,8.23
1999-05-25,8.06
1999-05-26,8.69
1999-05-27,8.51
1999-05-28,8.8
1999-06-01,8.38
1999-06-02,9
1999-06-03,8.57
1999-06-04,8.59
1999-06-07,8.62
1999-06-08,8.42
1999-06-09,8.3
1999-06-10,8.45
1999-06-11,8.35
1999-06-14,8.38
1999-06-15,8.75
1999-06-16,8.92
1999-06-17,8.86
1999-06-18,8.81
1999-06-21,9.18
1999-06-22,8.62
1999-06-23,9.02
1999-06-24,8.77
1999-06-25,8.47
1999-06-28,8.14
1999-06-29,8.66
1999-06-30,8.96
1999-07-01,6.43
1999-07-02,6.57
1999-07-06,6.34
1999-07-07,5.96
1999-07-08,5.87
1999-07-09,5.98
1999-07-12,5.99
1999-07-13,6.11
1999-07-14,6.32
1999-07-15,6.16
1999-07-16,6.05
1999-07-19,5.96
1999-07-20,5.93
1999-07-21,6.02
1999-07-22,5.71
1999-07-23,6.17
1999-07-26,5.92
1999-07-27,5.95
1999-07-28,5.86
1999-07-29,5.72
1999-07-30,5.55
1999-08-02,5.47
1999-08-03,5.4
1999-08-04,5.22
1999-08-05,5.26
1999-08-06,5.04
1999-08-09,4.96
1999-08-10,4.78
1999-08-11,5.14
1999-08-12,4.9
1999-08-13,4.94
1999-08-16,4.98
1999-08-17,4.88
1999-08-18,4.92
1999-08-19,4.89
1999-08-20,4.89
1999-08-23,5.13
1999-08-24,5.19
1999-08-25,5.14
1999-08-26,5.19
1999-08-27,5.66
1999-08-30,5.28
1999-08-31,5.46
1999-09-01,5.5
1999-09-02,5.31
1999-09-03,5.55
1999-09-07,5.49
1999-09-08,5.31
1999-09-09,5.25
1999-09-10,5.22
1999-09-13,5.25
1999-09-14,5.41
1999-09-15,5.21
1999-09-16,5.1
1999-09-17,5.25
1999-09-20,5.02
1999-09-21,4.89
1999-09-22,5.01
1999-09-23,5.49
1999-09-24,5.69
1999-09-27,5.57
1999-09-28,6.2
1999-09-29,5.95
1999-09-30,5.91
1999-10-01,5.72
1999-10-04,5.55
1999-10-05,5.38
1999-10-06,5.72
1999-10-07,5.62
1999-10-08,5.75
1999-10-11,5.69
1999-10-12,5.56
1999-10-13,5.39
1999-10-14,5.4
1999-10-15,5.25
1999-10-18,5.14
1999-10-19,5.19
1999-10-20,5.38
1999-10-21,5.61
1999-10-22,5.57
1999-10-25,5.68
1999-10-26,5.83
1999-10-27,5.93
1999-10-28,6.2
1999-10-29,6.49
1999-11-01,6.45
1999-11-02,6.45
1999-11-03,6.35
1999-11-04,6.34
1999-11-05,6.86
1999-11-08,6.9
1999-11-09,6.93
1999-11-10,6.75
1999-11-11,6.75
1999-11-12,6.74
1999-11-15,6.72
1999-11-16,6.77
1999-11-17,6.89
1999-11-18,7.18
1999-11-19,6.77
1999-11-22,6.62
1999-11-23,6.44
1999-11-24,6.56
1999-11-26,6.38
1999-11-29,6.37
1999-11-30,6.34
1999-12-01,6.34
1999-12-02,6.6
1999-12-03,6.63
1999-12-06,6.43
1999-12-07,6.45
1999-12-08,6.16
1999-12-09,5.74
1999-12-10,6.04
1999-12-13,6.04
1999-12-14,5.9
1999-12-15,6.02
1999-12-16,6.02
1999-12-17,6.23
1999-12-20,6.2
1999-12-21,6.13
1999-12-22,6.08
1999-12-23,6.02
1999-12-27,5.93
1999-12-28,6.01
1999-12-29,5.89
1999-12-30,5.75
1999-12-31,5.78
2000-01-03,5.88
2000-01-04,5.69
2000-01-05,5.77
2000-01-06,5.98
2000-01-07,5.95
2000-01-10,6.2
2000-01-11,6.02
2000-01-12,6.04
2000-01-13,6.47
2000-01-14,6.31
2000-01-18,6.22
2000-01-19,6.08
2000-01-20,5.98
2000-01-21,5.96
2000-01-24,5.86
2000-01-25,6.2
2000-01-26,6.92
2000-01-27,6.89
2000-01-28,7.11
2000-01-31,7.63
2000-02-01,7.71
2000-02-02,7.59
2000-02-03,7.5
2000-02-04,8.2
2000-02-07,8.17
2000-02-08,8.35
2000-02-09,8.23
2000-02-10,7.63
2000-02-11,7.84
2000-02-14,8.1
2000-02-15,8.26
2000-02-16,8.16
2000-02-17,8.26
2000-02-18,7.9
2000-02-22,7.92
2000-02-23,8.32
2000-02-24,8.36
2000-02-25,8.05
2000-02-28,8.12
2000-02-29,8.38
2000-03-01,8.29
2000-03-02,7.93
2000-03-03,8.87
2000-03-06,8.56
2000-03-07,8.14
2000-03-08,8.08
2000-03-09,8.62
2000-03-10,8.5
2000-03-13,8.29
2000-03-14,7.98
2000-03-15,8.39
2000-03-16,9.15
2000-03-17,8.84
2000-03-20,8.39
2000-03-21,9.3
2000-03-22,9.33
2000-03-23,9.39
2000-03-24,9.21
2000-03-27,9.33
2000-03-28,9.05
2000-03-29,9.47
2000-03-30,9.48
2000-03-31,10.69
2000-04-03,9.88
2000-04-04,10.36
2000-04-05,9.44
2000-04-06,8.96
2000-04-07,9.56
2000-04-10,8.74
2000-04-11,9.05
2000-04-12,8.98
2000-04-13,9.5
2000-04-14,8.39
2000-04-17,8.62
2000-04-18,8.93
2000-04-19,8.88
2000-04-20,8.93
2000-04-24,9.53
2000-04-25,9.11
2000-04-26,8.86
2000-04-27,8.84
2000-04-28,7.21
2000-05-01,7.38
2000-05-02,7.62
2000-05-03,7.59
2000-05-04,7.98
2000-05-05,8.04
2000-05-08,7.87
2000-05-09,7.96
2000-05-10,7.77
2000-05-11,7.93
2000-05-12,7.77
2000-05-15,7.75
2000-05-16,7.93
2000-05-17,7.74
2000-05-18,7.32
2000-05-19,7.18
2000-05-22,7.12
2000-05-23,6.75
2000-05-24,7.39
2000-05-25,7.12
2000-05-26,6.95
2000-05-30,7.89
2000-05-31,8.11
2000-06-01,8.23
2000-06-02,8.78
2000-06-05,8.5
2000-06-06,8.94
2000-06-07,8.24
2000-06-08,8.42
2000-06-09,8.53
2000-06-12,8.08
2000-06-13,8.57
2000-06-14,8.39
2000-06-15,8.27
2000-06-16,8.32
2000-06-19,8.38
2000-06-20,8.47
2000-06-21,8.63
2000-06-22,8.54
2000-06-23,8.42
2000-06-26,8.65
2000-06-27,8.94
2000-06-28,9.11
2000-06-29,9.04
2000-06-30,9.11
2000-07-03,9.18
2000-07-05,9.14
2000-07-06,9.08
2000-07-07,9.97
2000-07-10,9.48
2000-07-11,9.53
2000-07-12,9.61
2000-07-13,9.54
2000-07-14,9.54
2000-07-17,9.5
2000-07-18,9.48
2000-07-19,9.48
2000-07-20,9.54
2000-07-21,9.53
2000-07-24,9.47
2000-07-25,9.2
2000-07-26,8.99
2000-07-27,8.62
2000-07-28,8.83
2000-07-31,8.94
2000-08-01,9.05
2000-08-02,9.36
2000-08-03,9.56
2000-08-04,9.94
2000-08-07,10.21
2000-08-08,10.23
2000-08-09,10.26
2000-08-10,10.23
2000-08-11,10.18
2000-08-14,10
2000-08-15,9.72
2000-08-16,9.65
2000-08-17,9.12
2000-08-18,8.74
2000-08-21,8.88
2000-08-22,8.94
2000-08-23,8.54
2000-08-24,8.62
2000-08-25,8.53
2000-08-28,8.6
2000-08-29,8.38
2000-08-30,8.75
2000-08-31,8.74
2000-09-01,8.99
2000-09-05,8.98
2000-09-06,8.81
2000-09-07,8.98
2000-09-08,8.65
2000-09-11,8.68
2000-09-12,8.92
2000-09-13,9.29
2000-09-14,9.05
2000-09-15,9.24
2000-09-18,8.95
2000-09-19,8.98
2000-09-20,9.04
2000-09-21,9.21
2000-09-22,9.33
2000-09-25,9.53
2000-09-26,9.42
2000-09-27,9.51
2000-09-28,9.79
2000-09-29,9.56
2000-10-02,9.63
2000-10-03,9.42
2000-10-04,9.72
2000-10-05,9.78
2000-10-06,9.59
2000-10-09,9.66
2000-10-10,9.67
2000-10-11,9.56
2000-10-12,9.14
2000-10-13,9.36
2000-10-16,9.67
2000-10-17,9.48
2000-10-18,9.61
2000-10-19,9.78
2000-10-20,9.61
2000-10-23,9.54
2000-10-24,9.63
2000-10-25,9.71
2000-10-26,9.78
2000-10-27,9.48
2000-10-30,9.93
2000-10-31,10.66
2000-11-01,10.63
2000-11-02,10.73
2000-11-03,11.17
2000-11-06,11.15
2000-11-07,11.22
2000-11-08,10.69
2000-11-09,10.69
2000-11-10,10.61
2000-11-13,10.59
2000-11-14,11.22
2000-11-15,11.34
2000-11-16,11.03
2000-11-17,11.43
2000-11-20,11.9
2000-11-21,11.32
2000-11-22,11.61
2000-11-24,11.45
2000-11-27,10.75
2000-11-28,10.62
2000-11-29,10.85
2000-11-30,10.87
2000-12-01,10.55
2000-12-04,10.7
2000-12-05,11.03
2000-12-06,10.97
2000-12-07,11.17
2000-12-08,11.18
2000-12-11,10.51
2000-12-12,10.72
2000-12-13,10.51
2000-12-14,10.39
2000-12-15,9.99
2000-12-18,10.39
2000-12-19,10.76
2000-12-20,10.5
2000-12-21,10.72
2000-12-22,10.79
2000-12-26,10.73
2000-12-27,10.55
2000-12-28,10.59
2000-12-29,10.55
2001-01-02,10.03
2001-01-03,10.32
2001-01-04,9.81
2001-01-05,9.96
2001-01-08,10.12
2001-01-09,9.96
2001-01-10,10.5
2001-01-11,10.57
2001-01-12,10.67
2001-01-16,10.69
2001-01-17,10.69
2001-01-18,10.84
2001-01-19,11.05
2001-01-22,10.79
2001-01-23,11.06
2001-01-24,10.35
2001-01-25,10.21
2001-01-26,10.88
2001-01-29,11.75
2001-01-30,11.63
2001-01-31,11.91
2001-02-01,11.7
2001-02-02,11.42
2001-02-05,11.43
2001-02-06,11.9
2001-02-07,11.9
2001-02-08,11.6
2001-02-09,11.52
2001-02-12,11.93
2001-02-13,11.6
2001-02-14,11.42
2001-02-15,11.75
2001-02-16,11.67
2001-02-20,11.52
2001-02-21,11.42
2001-02-22,11.3
2001-02-23,11.38
2001-02-26,11.4
2001-02-27,11.51
2001-02-28,11.36
2001-03-01,11.34
2001-03-02,11.33
2001-03-05,11.14
2001-03-06,11.15
2001-03-07,11.02
2001-03-08,11.34
2001-03-09,11.24
2001-03-12,10.72
2001-03-13,10.67
2001-03-14,10.32
2001-03-15,10.42
2001-03-16,10.45
2001-03-19,10.57
2001-03-20,10.32
2001-03-21,9.77
2001-03-22,9.56
2001-03-23,9.75
2001-03-26,9.93
2001-03-27,9.71
2001-03-28,9.82
2001-03-29,10
2001-03-30,10.12
2001-04-02,10.26
2001-04-03,9.96
2001-04-04,9.77
2001-04-05,9.77
2001-04-06,8.88
2001-04-09,9.21
2001-04-10,9.54
2001-04-11,9.6
2001-04-12,9.06
2001-04-16,9.2
2001-04-17,9.3
2001-04-18,9.9
2001-04-19,9.85
2001-04-20,9.6
2001-04-23,9.3
2001-04-24,8.99
2001-04-25,9.48
2001-04-26,9.46
2001-04-27,8.86
2001-04-30,9.23
2001-05-01,9.55
2001-05-02,9.4
2001-05-03,9.04
2001-05-04,9.06
2001-05-07,9
2001-05-08,8.87
2001-05-09,8.92
2001-05-10,8.88
2001-05-11,9.02
2001-05-14,9.22
2001-05-15,9.32
2001-05-16,9.55
2001-05-17,9.89
2001-05-18,9.87
2001-05-21,10.07
2001-05-22,10.11
2001-05-23,9.58
2001-05-24,9.72
2001-05-25,9.73
2001-05-29,9.48
2001-05-30,9.58
2001-05-31,9.31
2001-06-01,9.35
2001-06-04,9.15
2001-06-05,9.4
2001-06-06,9.17
2001-06-07,9.25
2001-06-08,9.08
2001-06-11,9.17
2001-06-12,9.26
2001-06-13,9.33
2001-06-14,9.15
2001-06-15,9.32
2001-06-18,9.4
2001-06-19,9.7
2001-06-20,10
2001-06-21,10.9
2001-06-22,10.51
2001-06-25,10.58
2001-06-26,10.44
2001-06-27,10.46
2001-06-28,10.81
2001-06-29,10.97
2001-07-02,10.86
2001-07-03,10.49
2001-07-05,10.46
2001-07-06,9.77
2001-07-09,9.99
2001-07-10,9.75
2001-07-11,9.87
2001-07-12,9.87
2001-07-13,9.78
2001-07-16,9.6
2001-07-17,9.57
2001-07-18,9.33
2001-07-19,9.27
2001-07-20,9.66
2001-07-23,9.39
2001-07-24,9.47
2001-07-25,9.35
2001-07-26,9.06
2001-07-27,8.94
2001-07-30,8.78
2001-07-31,8.61
2001-08-01,8.78
2001-08-02,8.81
2001-08-03,8.51
2001-08-06,8.36
2001-08-07,8.52
2001-08-08,8.4
2001-08-09,8.66
2001-08-10,8.57
2001-08-13,8.74
2001-08-14,8.59
2001-08-15,8.49
2001-08-16,8.62
2001-08-17,8.57
2001-08-20,8.92
2001-08-21,8.99
2001-08-22,8.96
2001-08-23,8.92
2001-08-24,8.85
2001-08-27,8.83
2001-08-28,8.51
2001-08-29,8.34
2001-08-30,8.32
2001-08-31,8.05
2001-09-04,7.86
2001-09-05,7.93
2001-09-06,7.75
2001-09-07,7.69
2001-09-10,7.85
2001-09-17,7.4
2001-09-18,7.44
2001-09-19,7.3
2001-09-20,7
2001-09-21,6.81
2001-09-24,7.14
2001-09-25,7.18
2001-09-26,6.68
2001-09-27,6.93
2001-09-28,7.13
2001-10-01,7.06
2001-10-02,6.95
2001-10-03,7.47
2001-10-04,7.19
2001-10-05,8.09
2001-10-08,8.14
2001-10-09,7.84
2001-10-10,8.01
2001-10-11,8.12
2001-10-12,7.63
2001-10-15,7.84
2001-10-16,8.05
2001-10-17,7.58
2001-10-18,7.78
2001-10-19,7.92
2001-10-22,8.21
2001-10-23,8.21
2001-10-24,8.29
2001-10-25,8.5
2001-10-26,8.52
2001-10-29,8.09
2001-10-30,8.27
2001-10-31,8.17
2001-11-01,8.25
2001-11-02,8.53
2001-11-05,8.87
2001-11-06,9.19
2001-11-07,9.06
2001-11-08,9.01
2001-11-09,9.08
2001-11-12,9.11
2001-11-13,9.21
2001-11-14,9.12
2001-11-15,9.14
2001-11-16,8.35
2001-11-19,8.3
2001-11-20,8.29
2001-11-21,8.26
2001-11-23,8.26
2001-11-26,8.29
2001-11-27,8.2
2001-11-28,8.07
2001-11-29,8.06
2001-11-30,8.45
2001-12-03,8.82
2001-12-04,9.38
2001-12-05,9.5
2001-12-06,9.32
2001-12-07,9.04
2001-12-10,9.12
2001-12-11,9.08
2001-12-12,8.94
2001-12-13,8.93
2001-12-14,9.16
2001-12-17,9.31
2001-12-18,9.31
2001-12-19,9.11
2001-12-20,8.78
2001-12-21,8.99
2001-12-24,9
2001-12-26,9.07
2001-12-27,9.24
2001-12-28,9.3
2001-12-31,9.09
2002-01-02,9.31
2002-01-03,9.74
2002-01-04,10.55
2002-01-07,10.42
2002-01-08,10.82
2002-01-09,10.43
2002-01-10,10.72
2002-01-11,10.44
2002-01-14,10.45
2002-01-15,10.45
2002-01-16,10.14
2002-01-17,10.5
2002-01-18,10.45
2002-01-22,10.2
2002-01-23,10.8
2002-01-24,11.04
2002-01-25,10.9
2002-01-28,10.91
2002-01-29,10.65
2002-01-30,10.86
2002-01-31,11.34
2002-02-04,10.63
2002-02-05,10.67
2002-02-06,10.39
2002-02-07,10.33
2002-02-08,10.49
2002-02-11,10.4
2002-02-12,10.27
2002-02-13,10.5
2002-02-14,10.37
2002-02-15,10.29
2002-02-19,10.18
2002-02-20,10.32
2002-02-21,10.07
2002-02-22,10.31
2002-02-25,10.57
2002-02-26,10.64
2002-02-27,10.7
2002-02-28,10.98
2002-03-01,11.21
2002-03-04,11.48
2002-03-05,11.2
2002-03-06,11.04
2002-03-07,11.03
2002-03-08,10.95
2002-03-11,10.9
2002-03-12,10.92
2002-03-13,10.81
2002-03-14,11.13
2002-03-15,11.33
2002-03-18,11.33
2002-03-19,11.38
2002-03-20,11.3
2002-03-21,11.44
2002-03-22,11.25
2002-03-25,11.07
2002-03-26,11.21
2002-03-27,11.2
2002-03-28,11.03
2002-04-01,11.12
2002-04-02,11.11
2002-04-03,11.21
2002-04-04,11.39
2002-04-05,11.47
2002-04-08,11.66
2002-04-09,11.9
2002-04-10,11.95
2002-04-11,11.89
2002-04-12,12.01
2002-04-15,11.98
2002-04-16,12.11
2002-04-17,12.23
2002-04-18,12.12
2002-04-19,11.92
2002-04-22,11.91
2002-04-23,12.01
2002-04-24,12.01
2002-04-25,12.11
2002-04-26,11.22
2002-04-29,11.01
2002-04-30,10.89
2002-05-01,11.27
2002-05-02,11.28
2002-05-03,11.2
2002-05-06,10.81
2002-05-07,10.88
2002-05-08,10.85
2002-05-09,10.69
2002-05-10,10.5
2002-05-13,10.72
2002-05-14,11.25
2002-05-15,11.39
2002-05-16,11.39
2002-05-17,11.48
2002-05-20,11.12
2002-05-21,11
2002-05-22,10.91
2002-05-23,10.92
2002-05-24,10.7
2002-05-28,10.55
2002-05-29,10.96
2002-05-30,11.24
2002-05-31,11.58
2002-06-03,11.29
2002-06-04,11.55
2002-06-05,11.92
2002-06-06,11.62
2002-06-07,11.88
2002-06-10,11.75
2002-06-11,11.41
2002-06-12,11.64
2002-06-13,11.32
2002-06-14,11.28
2002-06-17,11.6
2002-06-18,11.67
2002-06-19,11.66
2002-06-20,11.92
2002-06-21,11.79
2002-06-24,11.81
2002-06-25,11.69
2002-06-26,11.68
2002-06-27,11.91
2002-06-28,11.85
2002-07-01,11.62
2002-07-02,11.22
2002-07-03,11.05
2002-07-05,11.37
2002-07-08,11.27
2002-07-09,10.82
2002-07-10,10.74
2002-07-11,10.68
2002-07-12,10.49
2002-07-15,10.58
2002-07-16,10.12
2002-07-17,10.21
2002-07-18,10
2002-07-19,9.59
2002-07-22,9.36
2002-07-23,9
2002-07-24,10.06
2002-07-25,9.55
2002-07-26,9.3
2002-07-29,9.69
2002-07-30,9.41
2002-07-31,9.36
2002-08-01,8.99
2002-08-02,8.97
2002-08-05,8.89
2002-08-06,9.11
2002-08-07,9.2
2002-08-08,9.25
2002-08-09,9.3
2002-08-12,9.41
2002-08-13,9.04
2002-08-14,9.77
2002-08-15,10.15
2002-08-16,9.93
2002-08-19,10.4
2002-08-20,10.04
2002-08-21,9.96
2002-08-22,10.08
2002-08-23,10.03
2002-08-26,10.01
2002-08-27,9.69
2002-08-28,9.47
2002-08-29,9.76
2002-08-30,9.59
2002-09-03,9.53
2002-09-04,9.87
2002-09-05,9.65
2002-09-06,9.96
2002-09-09,9.97
2002-09-10,10.04
2002-09-11,9.77
2002-09-12,9.63
2002-09-13,9.81
2002-09-16,9.81
2002-09-17,9.59
2002-09-18,9.7
2002-09-19,9.72
2002-09-20,9.91
2002-09-23,9.68
2002-09-24,9.53
2002-09-25,9.87
2002-09-26,10.1
2002-09-27,10.02
2002-09-30,9.86
2002-10-01,10.21
2002-10-02,9.99
2002-10-03,10.07
2002-10-04,10.12
2002-10-07,10.07
2002-10-08,10.37
2002-10-09,10.27
2002-10-10,10.59
2002-10-11,10.81
2002-10-14,11.02
2002-10-15,11.23
2002-10-16,11.17
2002-10-17,10.36
2002-10-18,10.65
2002-10-21,11.02
2002-10-22,10.78
2002-10-23,11.03
2002-10-24,10.71
2002-10-25,11.42
2002-10-28,11.06
2002-10-29,11.21
2002-10-30,11.34
2002-10-31,11.37
2002-11-01,11.38
2002-11-04,10.91
2002-11-05,11.13
2002-11-06,11.05
2002-11-07,10.94
2002-11-08,10.75
2002-11-11,10.39
2002-11-12,10.42
2002-11-13,10.44
2002-11-14,10.74
2002-11-15,10.5
2002-11-18,10.26
2002-11-19,10.2
2002-11-20,10.45
2002-11-21,10.27
2002-11-22,10.4
2002-11-25,10.5
2002-11-26,10.43
2002-11-27,10.7
2002-11-29,10.37
2002-12-02,10.29
2002-12-03,10.01
2002-12-04,10.09
2002-12-05,9.8
2002-12-06,10.14
2002-12-09,9.84
2002-12-10,9.82
2002-12-11,9.71
2002-12-12,9.88
2002-12-13,9.71
2002-12-16,10.16
2002-12-17,10.08
2002-12-18,10.18
2002-12-19,9.93
2002-12-20,9.89
2002-12-23,9.98
2002-12-24,9.87
2002-12-26,9.92
2002-12-27,9.8
2002-12-30,9.84
2002-12-31,9.72
2003-01-02,10.11
2003-01-03,10.08
2003-01-06,10.24
2003-01-07,10.13
2003-01-08,9.92
2003-01-09,9.92
2003-01-10,9.97
2003-01-13,9.85
2003-01-14,9.67
2003-01-15,9.71
2003-01-16,9.66
2003-01-17,9.58
2003-01-21,9.45
2003-01-22,9.56
2003-01-23,9.55
2003-01-24,10.95
2003-01-27,10.79
2003-01-28,10.82
2003-01-29,10.89
2003-01-30,10.73
2003-01-31,10.84
2003-02-03,10.79
2003-02-04,10.66
2003-02-05,10.59
2003-02-06,10.54
2003-02-07,10.49
2003-02-10,10.57
2003-02-11,10.55
2003-02-12,10.55
2003-02-13,10.47
2003-02-14,10.74
2003-02-18,10.93
2003-02-19,10.89
2003-02-20,10.78
2003-02-21,11.12
2003-02-24,10.74
2003-02-25,10.89
2003-02-26,10.59
2003-02-27,11.02
2003-02-28,11.19
2003-03-03,11.08
2003-03-04,11.15
2003-03-05,11.16
2003-03-06,11.15
2003-03-07,10.92
2003-03-10,10.72
2003-03-11,10.7
2003-03-12,10.73
2003-03-13,11.48
2003-03-14,11.57
2003-03-17,12.13
2003-03-18,11.96
2003-03-19,11.92
2003-03-20,12.05
2003-03-21,12.54
2003-03-24,12.06
2003-03-25,12.4
2003-03-26,12.54
2003-03-27,12.54
2003-03-28,12.35
2003-03-31,12.29
2003-04-01,12.08
2003-04-02,12.53
2003-04-03,12.31
2003-04-04,12.02
2003-04-07,12.17
2003-04-08,12.29
